,annee,consommation,consommation_normale,energie,epci,nom_epci,secteur
728,2005,0.0,0.0,BOIS,200059889,CU Grand Paris Seine et Oise,AGR
729,2005,2647.08,2647.08,GN,200059889,CU Grand Paris Seine et Oise,AGR
730,2005,1423598.19,1423598.19,ELEC,200059889,CU Grand Paris Seine et Oise,IND
731,2005,489766.1900000001,489766.1900000001,PP_CMS,200059889,CU Grand Paris Seine et Oise,IND
732,2005,0.0,0.0,URB,200059889,CU Grand Paris Seine et Oise,IND
733,2005,0.0,0.0,BOIS,200059889,CU Grand Paris Seine et Oise,IND
734,2005,2335355.4200000004,2335355.4200000004,GN,200059889,CU Grand Paris Seine et Oise,IND
735,2005,1050955.53,1061438.5999999999,ELEC,200059889,CU Grand Paris Seine et Oise,RES
736,2005,526720.86,541865.08,PP_CMS,200059889,CU Grand Paris Seine et Oise,RES
737,2005,146710.81,150504.19,URB,200059889,CU Grand Paris Seine et Oise,RES
738,2005,177940.19999999998,183883.62999999998,BOIS,200059889,CU Grand Paris Seine et Oise,RES
739,2005,1555668.0599999998,1596972.4500000002,GN,200059889,CU Grand Paris Seine et Oise,RES
740,2005,575870.1500000003,578483.0800000001,ELEC,200059889,CU Grand Paris Seine et Oise,TER
741,2005,102422.16999999997,104946.28999999998,PP_CMS,200059889,CU Grand Paris Seine et Oise,TER
742,2005,29463.9,30260.350000000002,URB,200059889,CU Grand Paris Seine et Oise,TER
743,2005,93.77,93.77,BOIS,200059889,CU Grand Paris Seine et Oise,TER
744,2005,443555.6999999999,455014.29000000004,GN,200059889,CU Grand Paris Seine et Oise,TER
745,2005,0.0,0.0,ELEC,200059889,CU Grand Paris Seine et Oise,TRAF
746,2005,2800524.58,2800524.58,PP_CMS,200059889,CU Grand Paris Seine et Oise,TRAF
747,2005,0.0,0.0,URB,200059889,CU Grand Paris Seine et Oise,TRAF
748,2005,0.0,0.0,BOIS,200059889,CU Grand Paris Seine et Oise,TRAF
749,2005,0.0,0.0,GN,200059889,CU Grand Paris Seine et Oise,TRAF
750,2005,87.27,87.27,ELEC,200071074,CC Les Portes de l'Ile de France,AGR
751,2005,6680.799999999999,6680.799999999999,PP_CMS,200071074,CC Les Portes de l'Ile de France,AGR
752,2005,0.0,0.0,URB,200071074,CC Les Portes de l'Ile de France,AGR
753,2005,0.0,0.0,BOIS,200071074,CC Les Portes de l'Ile de France,AGR
754,2005,3488.14,3488.14,GN,200071074,CC Les Portes de l'Ile de France,AGR
755,2005,326064.89,326064.89,ELEC,200071074,CC Les Portes de l'Ile de France,IND
756,2005,5896.1900000000005,5896.1900000000005,PP_CMS,200071074,CC Les Portes de l'Ile de France,IND
757,2005,0.0,0.0,URB,200071074,CC Les Portes de l'Ile de France,IND
758,2005,0.0,0.0,BOIS,200071074,CC Les Portes de l'Ile de France,IND
759,2005,151952.79,151952.79,GN,200071074,CC Les Portes de l'Ile de France,IND
760,2005,73662.23,74425.71000000002,ELEC,200071074,CC Les Portes de l'Ile de France,RES
761,2005,76242.2,78537.30000000002,PP_CMS,200071074,CC Les Portes de l'Ile de France,RES
762,2005,0.0,0.0,URB,200071074,CC Les Portes de l'Ile de France,RES
763,2005,19763.73,20423.829999999998,BOIS,200071074,CC Les Portes de l'Ile de France,RES
764,2005,53317.35999999999,54714.740000000005,GN,200071074,CC Les Portes de l'Ile de France,RES
765,2005,14271.74,14334.880000000003,ELEC,200071074,CC Les Portes de l'Ile de France,TER
766,2005,3388.5600000000004,3474.9999999999995,PP_CMS,200071074,CC Les Portes de l'Ile de France,TER
767,2005,0.0,0.0,URB,200071074,CC Les Portes de l'Ile de France,TER
768,2005,0.0,0.0,BOIS,200071074,CC Les Portes de l'Ile de France,TER
769,2005,6414.04,6577.96,GN,200071074,CC Les Portes de l'Ile de France,TER
770,2005,0.0,0.0,ELEC,200071074,CC Les Portes de l'Ile de France,TRAF
771,2005,298749.44,298749.44,PP_CMS,200071074,CC Les Portes de l'Ile de France,TRAF
772,2005,0.0,0.0,URB,200071074,CC Les Portes de l'Ile de France,TRAF
773,2005,0.0,0.0,BOIS,200071074,CC Les Portes de l'Ile de France,TRAF
774,2005,0.0,0.0,GN,200071074,CC Les Portes de l'Ile de France,TRAF
775,2005,5104.17,5104.17,ELEC,200073344,CA Rambouillet Territoires,AGR
776,2005,19423.970000000005,19423.970000000005,PP_CMS,200073344,CA Rambouillet Territoires,AGR
777,2005,0.0,0.0,URB,200073344,CA Rambouillet Territoires,AGR
778,2005,0.0,0.0,BOIS,200073344,CA Rambouillet Territoires,AGR
779,2005,1321.66,1321.66,GN,200073344,CA Rambouillet Territoires,AGR
780,2005,60810.66999999999,60810.66999999999,ELEC,200073344,CA Rambouillet Territoires,IND
781,2005,7980.840000000002,7980.840000000002,PP_CMS,200073344,CA Rambouillet Territoires,IND
782,2005,0.0,0.0,URB,200073344,CA Rambouillet Territoires,IND
783,2005,225.05,225.05,BOIS,200073344,CA Rambouillet Territoires,IND
784,2005,31562.530000000002,31562.530000000002,GN,200073344,CA Rambouillet Territoires,IND
785,2005,290405.51,293504.3300000001,ELEC,200073344,CA Rambouillet Territoires,RES
786,2005,181826.84999999998,187190.98999999996,PP_CMS,200073344,CA Rambouillet Territoires,RES
787,2005,0.0,0.0,URB,200073344,CA Rambouillet Territoires,RES
788,2005,54193.27999999999,56003.39,BOIS,200073344,CA Rambouillet Territoires,RES
789,2005,279377.02999999997,286851.7099999999,GN,200073344,CA Rambouillet Territoires,RES
790,2005,91043.53,91449.90000000001,ELEC,200073344,CA Rambouillet Territoires,TER
791,2005,19474.910000000003,19955.98,PP_CMS,200073344,CA Rambouillet Territoires,TER
792,2005,0.0,0.0,URB,200073344,CA Rambouillet Territoires,TER
793,2005,6751.5,6751.5,BOIS,200073344,CA Rambouillet Territoires,TER
794,2005,69315.17000000001,71088.94,GN,200073344,CA Rambouillet Territoires,TER
795,2005,0.0,0.0,ELEC,200073344,CA Rambouillet Territoires,TRAF
796,2005,1139885.4199999997,1139885.4199999997,PP_CMS,200073344,CA Rambouillet Territoires,TRAF
797,2005,0.0,0.0,URB,200073344,CA Rambouillet Territoires,TRAF
798,2005,0.0,0.0,BOIS,200073344,CA Rambouillet Territoires,TRAF
799,2005,0.0,0.0,GN,200073344,CA Rambouillet Territoires,TRAF
800,2005,334.71000000000004,334.71000000000004,ELEC,247800550,CC du Pays Houdanais (C.C.P.H.),AGR
801,2005,10580.250000000002,10580.250000000002,PP_CMS,247800550,CC du Pays Houdanais (C.C.P.H.),AGR
802,2005,0.0,0.0,URB,247800550,CC du Pays Houdanais (C.C.P.H.),AGR
803,2005,0.0,0.0,BOIS,247800550,CC du Pays Houdanais (C.C.P.H.),AGR
804,2005,0.0,0.0,GN,247800550,CC du Pays Houdanais (C.C.P.H.),AGR
805,2005,2581.3399999999997,2581.3399999999997,ELEC,247800550,CC du Pays Houdanais (C.C.P.H.),IND
806,2005,1529.45,1529.45,PP_CMS,247800550,CC du Pays Houdanais (C.C.P.H.),IND
807,2005,0.0,0.0,URB,247800550,CC du Pays Houdanais (C.C.P.H.),IND
808,2005,0.0,0.0,BOIS,247800550,CC du Pays Houdanais (C.C.P.H.),IND
809,2005,5404.42,5404.42,GN,247800550,CC du Pays Houdanais (C.C.P.H.),IND
810,2005,97147.01,98157.48999999999,ELEC,247800550,CC du Pays Houdanais (C.C.P.H.),RES
811,2005,90680.62999999999,93399.33999999998,PP_CMS,247800550,CC du Pays Houdanais (C.C.P.H.),RES
812,2005,0.0,0.0,URB,247800550,CC du Pays Houdanais (C.C.P.H.),RES
813,2005,22047.589999999997,22783.989999999998,BOIS,247800550,CC du Pays Houdanais (C.C.P.H.),RES
814,2005,76606.18000000001,78660.82,GN,247800550,CC du Pays Houdanais (C.C.P.H.),RES
815,2005,115166.13000000003,115706.52000000005,ELEC,247800550,CC du Pays Houdanais (C.C.P.H.),TER
816,2005,6269.490000000001,6422.629999999999,PP_CMS,247800550,CC du Pays Houdanais (C.C.P.H.),TER
817,2005,0.0,0.0,URB,247800550,CC du Pays Houdanais (C.C.P.H.),TER
818,2005,0.0,0.0,BOIS,247800550,CC du Pays Houdanais (C.C.P.H.),TER
819,2005,17069.1,17498.19,GN,247800550,CC du Pays Houdanais (C.C.P.H.),TER
820,2005,0.0,0.0,ELEC,247800550,CC du Pays Houdanais (C.C.P.H.),TRAF
821,2005,168648.14,168648.14,PP_CMS,247800550,CC du Pays Houdanais (C.C.P.H.),TRAF
822,2005,0.0,0.0,URB,247800550,CC du Pays Houdanais (C.C.P.H.),TRAF
823,2005,0.0,0.0,BOIS,247800550,CC du Pays Houdanais (C.C.P.H.),TRAF
824,2005,0.0,0.0,GN,247800550,CC du Pays Houdanais (C.C.P.H.),TRAF
825,2005,878.8100000000001,878.8100000000001,ELEC,247800584,CA Versailles Grand Parc (C.A.V.G.P.),AGR
826,2005,7911.349999999999,7911.349999999999,PP_CMS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),AGR
827,2005,0.0,0.0,URB,247800584,CA Versailles Grand Parc (C.A.V.G.P.),AGR
828,2005,0.0,0.0,BOIS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),AGR
829,2005,3662.11,3662.11,GN,247800584,CA Versailles Grand Parc (C.A.V.G.P.),AGR
830,2005,213333.03,213333.03,ELEC,247800584,CA Versailles Grand Parc (C.A.V.G.P.),IND
831,2005,9478.26,9478.26,PP_CMS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),IND
832,2005,25827.84,25827.84,URB,247800584,CA Versailles Grand Parc (C.A.V.G.P.),IND
833,2005,0.0,0.0,BOIS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),IND
834,2005,1015569.6399999999,1015569.6399999999,GN,247800584,CA Versailles Grand Parc (C.A.V.G.P.),IND
835,2005,632465.24,637785.59,ELEC,247800584,CA Versailles Grand Parc (C.A.V.G.P.),RES
836,2005,321611.49000000005,330317.35,PP_CMS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),RES
837,2005,232398.75,238410.26,URB,247800584,CA Versailles Grand Parc (C.A.V.G.P.),RES
838,2005,59819.82000000001,61817.9,BOIS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),RES
839,2005,1451014.4700000002,1489191.78,GN,247800584,CA Versailles Grand Parc (C.A.V.G.P.),RES
840,2005,566080.81,568689.87,ELEC,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TER
841,2005,116022.03,118968.60999999999,PP_CMS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TER
842,2005,94101.5,96644.98000000001,URB,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TER
843,2005,0.0,0.0,BOIS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TER
844,2005,454537.45,466444.04000000004,GN,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TER
845,2005,0.0,0.0,ELEC,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TRAF
846,2005,2184432.0999999996,2184432.0999999996,PP_CMS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TRAF
847,2005,0.0,0.0,URB,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TRAF
848,2005,0.0,0.0,BOIS,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TRAF
849,2005,0.0,0.0,GN,247800584,CA Versailles Grand Parc (C.A.V.G.P.),TRAF
850,2005,1751.87,1751.87,ELEC,247800618,CC Coeur d'Yvelines,AGR
851,2005,12989.590000000004,12989.590000000004,PP_CMS,247800618,CC Coeur d'Yvelines,AGR
852,2005,0.0,0.0,URB,247800618,CC Coeur d'Yvelines,AGR
853,2005,0.0,0.0,BOIS,247800618,CC Coeur d'Yvelines,AGR
854,2005,794.75,794.75,GN,247800618,CC Coeur d'Yvelines,AGR
855,2005,5166.83,5166.83,ELEC,247800618,CC Coeur d'Yvelines,IND
856,2005,1332.3100000000002,1332.3100000000002,PP_CMS,247800618,CC Coeur d'Yvelines,IND
857,2005,0.0,0.0,URB,247800618,CC Coeur d'Yvelines,IND
858,2005,0.0,0.0,BOIS,247800618,CC Coeur d'Yvelines,IND
859,2005,17619.47,17619.47,GN,247800618,CC Coeur d'Yvelines,IND
860,2005,189594.86999999997,191597.33,ELEC,247800618,CC Coeur d'Yvelines,RES
861,2005,131871.66,135793.97000000003,PP_CMS,247800618,CC Coeur d'Yvelines,RES
862,2005,8.09,8.3,URB,247800618,CC Coeur d'Yvelines,RES
863,2005,35900.56,37099.680000000015,BOIS,247800618,CC Coeur d'Yvelines,RES
864,2005,184785.12000000002,189764.89,GN,247800618,CC Coeur d'Yvelines,RES
865,2005,113532.14,114081.5,ELEC,247800618,CC Coeur d'Yvelines,TER
866,2005,10528.970000000001,10800.31,PP_CMS,247800618,CC Coeur d'Yvelines,TER
867,2005,2984.77,3060.85,URB,247800618,CC Coeur d'Yvelines,TER
868,2005,0.0,0.0,BOIS,247800618,CC Coeur d'Yvelines,TER
869,2005,31365.560000000005,32169.010000000002,GN,247800618,CC Coeur d'Yvelines,TER
870,2005,0.0,0.0,ELEC,247800618,CC Coeur d'Yvelines,TRAF
871,2005,564977.6799999999,564977.6799999999,PP_CMS,247800618,CC Coeur d'Yvelines,TRAF
872,2005,0.0,0.0,URB,247800618,CC Coeur d'Yvelines,TRAF
873,2005,0.0,0.0,BOIS,247800618,CC Coeur d'Yvelines,TRAF
874,2005,0.0,0.0,GN,247800618,CC Coeur d'Yvelines,TRAF
875,2005,1223.8400000000001,1223.8400000000001,ELEC,249500109,CA de Cergy-Pontoise,AGR
876,2005,8119.19,8119.19,PP_CMS,249500109,CA de Cergy-Pontoise,AGR
877,2005,0.0,0.0,URB,249500109,CA de Cergy-Pontoise,AGR
878,2005,0.0,0.0,BOIS,249500109,CA de Cergy-Pontoise,AGR
879,2005,385.48,385.48,GN,249500109,CA de Cergy-Pontoise,AGR
880,2005,169727.25,169727.25,ELEC,249500109,CA de Cergy-Pontoise,IND
881,2005,27848.34,27848.34,PP_CMS,249500109,CA de Cergy-Pontoise,IND
882,2005,0.0,0.0,URB,249500109,CA de Cergy-Pontoise,IND
883,2005,0.0,0.0,BOIS,249500109,CA de Cergy-Pontoise,IND
884,2005,213981.35,213981.35,GN,249500109,CA de Cergy-Pontoise,IND
885,2005,514054.67000000004,519126.8499999999,ELEC,249500109,CA de Cergy-Pontoise,RES
886,2005,102812.54,105394.85,PP_CMS,249500109,CA de Cergy-Pontoise,RES
887,2005,284571.1,292067.11,URB,249500109,CA de Cergy-Pontoise,RES
888,2005,54671.39,56497.490000000005,BOIS,249500109,CA de Cergy-Pontoise,RES
889,2005,567742.66,582396.92,GN,249500109,CA de Cergy-Pontoise,RES
890,2005,356924.45999999996,358578.79000000004,ELEC,249500109,CA de Cergy-Pontoise,TER
891,2005,95062.93000000001,97498.66,PP_CMS,249500109,CA de Cergy-Pontoise,TER
892,2005,142943.33000000002,146803.46000000002,URB,249500109,CA de Cergy-Pontoise,TER
893,2005,0.0,0.0,BOIS,249500109,CA de Cergy-Pontoise,TER
894,2005,244553.68,250902.1,GN,249500109,CA de Cergy-Pontoise,TER
895,2005,0.0,0.0,ELEC,249500109,CA de Cergy-Pontoise,TRAF
896,2005,998375.65,998375.65,PP_CMS,249500109,CA de Cergy-Pontoise,TRAF
897,2005,0.0,0.0,URB,249500109,CA de Cergy-Pontoise,TRAF
898,2005,0.0,0.0,BOIS,249500109,CA de Cergy-Pontoise,TRAF
899,2005,0.0,0.0,GN,249500109,CA de Cergy-Pontoise,TRAF
900,2005,5101.21,5101.21,ELEC,200017846,CA Étampois Sud-Essonne (CCESE),AGR
901,2005,29885.449999999993,29885.449999999993,PP_CMS,200017846,CA Étampois Sud-Essonne (CCESE),AGR
902,2005,0.0,0.0,URB,200017846,CA Étampois Sud-Essonne (CCESE),AGR
903,2005,0.0,0.0,BOIS,200017846,CA Étampois Sud-Essonne (CCESE),AGR
904,2005,1574.48,1574.48,GN,200017846,CA Étampois Sud-Essonne (CCESE),AGR
905,2005,28608.85,28608.85,ELEC,200017846,CA Étampois Sud-Essonne (CCESE),IND
906,2005,22648.84,22648.84,PP_CMS,200017846,CA Étampois Sud-Essonne (CCESE),IND
907,2005,0.0,0.0,URB,200017846,CA Étampois Sud-Essonne (CCESE),IND
908,2005,0.0,0.0,BOIS,200017846,CA Étampois Sud-Essonne (CCESE),IND
909,2005,43568.54,43568.54,GN,200017846,CA Étampois Sud-Essonne (CCESE),IND
910,2005,167416.22000000003,169214.15000000002,ELEC,200017846,CA Étampois Sud-Essonne (CCESE),RES
911,2005,115477.83999999998,118893.76999999999,PP_CMS,200017846,CA Étampois Sud-Essonne (CCESE),RES
912,2005,0.0,0.0,URB,200017846,CA Étampois Sud-Essonne (CCESE),RES
913,2005,37989.66,39258.539999999986,BOIS,200017846,CA Étampois Sud-Essonne (CCESE),RES
914,2005,173270.05999999997,177839.60000000003,GN,200017846,CA Étampois Sud-Essonne (CCESE),RES
915,2005,100373.80999999998,100816.88999999998,ELEC,200017846,CA Étampois Sud-Essonne (CCESE),TER
916,2005,13988.56,14335.360000000002,PP_CMS,200017846,CA Étampois Sud-Essonne (CCESE),TER
917,2005,0.0,0.0,URB,200017846,CA Étampois Sud-Essonne (CCESE),TER
918,2005,0.0,0.0,BOIS,200017846,CA Étampois Sud-Essonne (CCESE),TER
919,2005,47365.33,48596.60999999999,GN,200017846,CA Étampois Sud-Essonne (CCESE),TER
920,2005,0.0,0.0,ELEC,200017846,CA Étampois Sud-Essonne (CCESE),TRAF
921,2005,293328.56999999995,293328.56999999995,PP_CMS,200017846,CA Étampois Sud-Essonne (CCESE),TRAF
922,2005,0.0,0.0,URB,200017846,CA Étampois Sud-Essonne (CCESE),TRAF
923,2005,0.0,0.0,BOIS,200017846,CA Étampois Sud-Essonne (CCESE),TRAF
924,2005,0.0,0.0,GN,200017846,CA Étampois Sud-Essonne (CCESE),TRAF
925,2005,938.0,938.0,ELEC,200056232,CA Communauté Paris-Saclay,AGR
926,2005,9656.079999999998,9656.079999999998,PP_CMS,200056232,CA Communauté Paris-Saclay,AGR
927,2005,0.0,0.0,URB,200056232,CA Communauté Paris-Saclay,AGR
928,2005,0.0,0.0,BOIS,200056232,CA Communauté Paris-Saclay,AGR
929,2005,1788.5,1788.5,GN,200056232,CA Communauté Paris-Saclay,AGR
930,2005,295771.5399999999,295771.5399999999,ELEC,200056232,CA Communauté Paris-Saclay,IND
931,2005,25484.16,25484.16,PP_CMS,200056232,CA Communauté Paris-Saclay,IND
932,2005,22171.190000000002,22171.190000000002,URB,200056232,CA Communauté Paris-Saclay,IND
933,2005,0.0,0.0,BOIS,200056232,CA Communauté Paris-Saclay,IND
934,2005,933342.8200000001,933342.8200000001,GN,200056232,CA Communauté Paris-Saclay,IND
935,2005,800173.89,807921.3099999999,ELEC,200056232,CA Communauté Paris-Saclay,RES
936,2005,332782.0400000001,341995.4599999999,PP_CMS,200056232,CA Communauté Paris-Saclay,RES
937,2005,318109.63,326357.26,URB,200056232,CA Communauté Paris-Saclay,RES
938,2005,113673.88,117470.69999999995,BOIS,200056232,CA Communauté Paris-Saclay,RES
939,2005,1227515.34,1259806.8299999996,GN,200056232,CA Communauté Paris-Saclay,RES
940,2005,792246.5399999998,795963.3,ELEC,200056232,CA Communauté Paris-Saclay,TER
941,2005,141145.96999999997,144700.86000000002,PP_CMS,200056232,CA Communauté Paris-Saclay,TER
942,2005,126378.39,129669.03,URB,200056232,CA Communauté Paris-Saclay,TER
943,2005,0.0,0.0,BOIS,200056232,CA Communauté Paris-Saclay,TER
944,2005,465535.5399999999,477860.75,GN,200056232,CA Communauté Paris-Saclay,TER
945,2005,0.0,0.0,ELEC,200056232,CA Communauté Paris-Saclay,TRAF
946,2005,2358461.78,2358461.78,PP_CMS,200056232,CA Communauté Paris-Saclay,TRAF
947,2005,0.0,0.0,URB,200056232,CA Communauté Paris-Saclay,TRAF
948,2005,0.0,0.0,BOIS,200056232,CA Communauté Paris-Saclay,TRAF
949,2005,0.0,0.0,GN,200056232,CA Communauté Paris-Saclay,TRAF
950,2005,1952.53,1952.53,ELEC,200057859,CA Coeur d'Essonne Agglomération,AGR
951,2005,6684.089999999998,6684.089999999998,PP_CMS,200057859,CA Coeur d'Essonne Agglomération,AGR
952,2005,0.0,0.0,URB,200057859,CA Coeur d'Essonne Agglomération,AGR
953,2005,0.0,0.0,BOIS,200057859,CA Coeur d'Essonne Agglomération,AGR
954,2005,12098.97,12098.97,GN,200057859,CA Coeur d'Essonne Agglomération,AGR
955,2005,92200.29000000001,92200.29000000001,ELEC,200057859,CA Coeur d'Essonne Agglomération,IND
956,2005,7569.480000000001,7569.480000000001,PP_CMS,200057859,CA Coeur d'Essonne Agglomération,IND
957,2005,0.0,0.0,URB,200057859,CA Coeur d'Essonne Agglomération,IND
958,2005,0.0,0.0,BOIS,200057859,CA Coeur d'Essonne Agglomération,IND
959,2005,308546.28,308546.28,GN,200057859,CA Coeur d'Essonne Agglomération,IND
960,2005,472027.17,476430.67,ELEC,200057859,CA Coeur d'Essonne Agglomération,RES
961,2005,260339.55,267799.45,PP_CMS,200057859,CA Coeur d'Essonne Agglomération,RES
962,2005,76339.78,78306.11,URB,200057859,CA Coeur d'Essonne Agglomération,RES
963,2005,87958.57,90896.44000000002,BOIS,200057859,CA Coeur d'Essonne Agglomération,RES
964,2005,833626.93,855884.8800000001,GN,200057859,CA Coeur d'Essonne Agglomération,RES
965,2005,280025.54,281315.42999999993,ELEC,200057859,CA Coeur d'Essonne Agglomération,TER
966,2005,53318.57,54630.11,PP_CMS,200057859,CA Coeur d'Essonne Agglomération,TER
967,2005,5005.21,5139.67,URB,200057859,CA Coeur d'Essonne Agglomération,TER
968,2005,0.0,0.0,BOIS,200057859,CA Coeur d'Essonne Agglomération,TER
969,2005,221559.76,227391.60999999996,GN,200057859,CA Coeur d'Essonne Agglomération,TER
970,2005,0.0,0.0,ELEC,200057859,CA Coeur d'Essonne Agglomération,TRAF
971,2005,1282653.8499999999,1282653.8499999999,PP_CMS,200057859,CA Coeur d'Essonne Agglomération,TRAF
972,2005,0.0,0.0,URB,200057859,CA Coeur d'Essonne Agglomération,TRAF
973,2005,0.0,0.0,BOIS,200057859,CA Coeur d'Essonne Agglomération,TRAF
974,2005,0.0,0.0,GN,200057859,CA Coeur d'Essonne Agglomération,TRAF
975,2005,0.0,0.0,ELEC,200058477,CA Val d'Yerres Val de Seine,AGR
976,2005,395.04999999999995,395.04999999999995,PP_CMS,200058477,CA Val d'Yerres Val de Seine,AGR
977,2005,0.0,0.0,URB,200058477,CA Val d'Yerres Val de Seine,AGR
978,2005,0.0,0.0,BOIS,200058477,CA Val d'Yerres Val de Seine,AGR
979,2005,518.15,518.15,GN,200058477,CA Val d'Yerres Val de Seine,AGR
980,2005,32128.350000000002,32128.350000000002,ELEC,200058477,CA Val d'Yerres Val de Seine,IND
981,2005,1790.06,1790.06,PP_CMS,200058477,CA Val d'Yerres Val de Seine,IND
982,2005,0.0,0.0,URB,200058477,CA Val d'Yerres Val de Seine,IND
983,2005,0.0,0.0,BOIS,200058477,CA Val d'Yerres Val de Seine,IND
984,2005,14687.97,14687.97,GN,200058477,CA Val d'Yerres Val de Seine,IND
985,2005,405905.31,409437.73,ELEC,200058477,CA Val d'Yerres Val de Seine,RES
986,2005,200168.13999999998,205844.69,PP_CMS,200058477,CA Val d'Yerres Val de Seine,RES
987,2005,112575.70999999999,115454.59,URB,200058477,CA Val d'Yerres Val de Seine,RES
988,2005,93083.90000000001,96192.97,BOIS,200058477,CA Val d'Yerres Val de Seine,RES
989,2005,860714.44,883791.9200000002,GN,200058477,CA Val d'Yerres Val de Seine,RES
990,2005,125033.2,125573.54000000001,ELEC,200058477,CA Val d'Yerres Val de Seine,TER
991,2005,36541.240000000005,37455.17,PP_CMS,200058477,CA Val d'Yerres Val de Seine,TER
992,2005,16154.28,16578.58,URB,200058477,CA Val d'Yerres Val de Seine,TER
993,2005,0.0,0.0,BOIS,200058477,CA Val d'Yerres Val de Seine,TER
994,2005,248492.78,254856.57,GN,200058477,CA Val d'Yerres Val de Seine,TER
995,2005,0.0,0.0,ELEC,200058477,CA Val d'Yerres Val de Seine,TRAF
996,2005,424838.11,424838.11,PP_CMS,200058477,CA Val d'Yerres Val de Seine,TRAF
997,2005,0.0,0.0,URB,200058477,CA Val d'Yerres Val de Seine,TRAF
998,2005,0.0,0.0,BOIS,200058477,CA Val d'Yerres Val de Seine,TRAF
999,2005,0.0,0.0,GN,200058477,CA Val d'Yerres Val de Seine,TRAF
1000,2005,1591.69,1591.69,ELEC,249100074,CC du Pays de Limours (CCPL),AGR
1001,2005,6739.339999999998,6739.339999999998,PP_CMS,249100074,CC du Pays de Limours (CCPL),AGR
1002,2005,0.0,0.0,URB,249100074,CC du Pays de Limours (CCPL),AGR
1003,2005,0.0,0.0,BOIS,249100074,CC du Pays de Limours (CCPL),AGR
1004,2005,4181.51,4181.51,GN,249100074,CC du Pays de Limours (CCPL),AGR
1005,2005,8295.279999999999,8295.279999999999,ELEC,249100074,CC du Pays de Limours (CCPL),IND
1006,2005,4735.56,4735.56,PP_CMS,249100074,CC du Pays de Limours (CCPL),IND
1007,2005,0.0,0.0,URB,249100074,CC du Pays de Limours (CCPL),IND
1008,2005,0.0,0.0,BOIS,249100074,CC du Pays de Limours (CCPL),IND
1009,2005,29953.61,29953.61,GN,249100074,CC du Pays de Limours (CCPL),IND
1010,2005,93892.10999999999,94887.51,ELEC,249100074,CC du Pays de Limours (CCPL),RES
1011,2005,41845.76,43058.01000000002,PP_CMS,249100074,CC du Pays de Limours (CCPL),RES
1012,2005,65.16,66.89,URB,249100074,CC du Pays de Limours (CCPL),RES
1013,2005,20740.05,21432.780000000006,BOIS,249100074,CC du Pays de Limours (CCPL),RES
1014,2005,104283.39000000001,107083.48999999999,GN,249100074,CC du Pays de Limours (CCPL),RES
1015,2005,30477.16000000001,30620.85,ELEC,249100074,CC du Pays de Limours (CCPL),TER
1016,2005,4623.79,4742.040000000001,PP_CMS,249100074,CC du Pays de Limours (CCPL),TER
1017,2005,292.65,298.81,URB,249100074,CC du Pays de Limours (CCPL),TER
1018,2005,0.0,0.0,BOIS,249100074,CC du Pays de Limours (CCPL),TER
1019,2005,26581.84,27307.060000000005,GN,249100074,CC du Pays de Limours (CCPL),TER
1020,2005,0.0,0.0,ELEC,249100074,CC du Pays de Limours (CCPL),TRAF
1021,2005,558163.4400000001,558163.4400000001,PP_CMS,249100074,CC du Pays de Limours (CCPL),TRAF
1022,2005,0.0,0.0,URB,249100074,CC du Pays de Limours (CCPL),TRAF
1023,2005,0.0,0.0,BOIS,249100074,CC du Pays de Limours (CCPL),TRAF
1024,2005,0.0,0.0,GN,249100074,CC du Pays de Limours (CCPL),TRAF
1025,2005,1318.1100000000001,1318.1100000000001,ELEC,249100157,CC des Deux Vallées,AGR
1026,2005,11335.99,11335.99,PP_CMS,249100157,CC des Deux Vallées,AGR
1027,2005,0.0,0.0,URB,249100157,CC des Deux Vallées,AGR
1028,2005,0.0,0.0,BOIS,249100157,CC des Deux Vallées,AGR
1029,2005,1046.32,1046.32,GN,249100157,CC des Deux Vallées,AGR
1030,2005,21092.97,21092.97,ELEC,249100157,CC des Deux Vallées,IND
1031,2005,1393.23,1393.23,PP_CMS,249100157,CC des Deux Vallées,IND
1032,2005,0.0,0.0,URB,249100157,CC des Deux Vallées,IND
1033,2005,0.0,0.0,BOIS,249100157,CC des Deux Vallées,IND
1034,2005,54851.2,54851.2,GN,249100157,CC des Deux Vallées,IND
1035,2005,72942.26999999999,73681.2,ELEC,249100157,CC des Deux Vallées,RES
1036,2005,44784.91,46104.42000000001,PP_CMS,249100157,CC des Deux Vallées,RES
1037,2005,0.0,0.0,URB,249100157,CC des Deux Vallées,RES
